Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05166:Human T-cell leukemia virus 1 infection	60	6.688963210702341	1.1718742218246822E-17	ATF2, CDKN1A, CD40, TRRAP, PTEN, BUB1B, ELK1, POLB, IKBKB, CCND3, ZFP36, CCND2, PTTG1, MYC, CHEK2, CHEK1, AKT1, EP300, B2M, TBP, CHUK, HLA-A, FOS, TGFBR2, HLA-E, TNFRSF1A, CCNA2, ADCY9, CCNE2, SLC25A5, TP53, CREB5, PIK3R3, XIAP, NRAS, E2F1, MAPK1, MAPK3, STAT5A, RANBP1, EGR1, FDPS, STAT5B, TGFB2, CDKN2B, JUN, CDKN2C, TGFB3, NFATC3, NFKB1, CDK4, CDK2, BAX, ATM, TCF3, CALR, LTBR, MAP3K14, RAN, MAD2L1	683	222	8662	3.4276443354042185	3.949216127549179E-15	2.8452088248851412E-15	1.9080628914659993E-15
KEGG_PATHWAY	hsa05200:Pathways in cancer	101	11.259754738015609	1.6885512313858405E-17	ELK1, IGF1R, CCND3, RASSF1, CCND2, MYC, AKT1, EP300, IL6R, ADCY9, CCNE2, TP53, PIK3R3, HIF1A, RASGRP1, FOXO1, ABL1, DVL2, HMOX1, PMAIP1, WNT4, STAT5A, FZD1, STAT5B, TGFB2, JUN, GADD45B, TGFB3, IGF2, ESR1, NFKB1, BMP4, BMP2, CXCL12, CDK6, SP1, CDK4, CDK2, MDM2, FGFR4, FGFR3, NFE2L2, FGFR1, ALK, CDKN1A, HSP90AB1, PTEN, BBC3, IKBKB, CASP7, CASP3, RAC3, POLK, CHUK, DCC, MMP2, AXIN1, TRAF2, FOS, DDB2, TGFBR2, CCNA2, TRAF6, KIT, RARA, CKS2, SOS1, MET, PPARD, PTGER4, CEBPA, HDAC2, ROCK1, LAMA1, XIAP, CXCR4, LRP6, GNAI2, NRAS, RXRA, ERBB2, E2F1, MAPK1, STAT6, VHL, BID, MAPK3, EGLN1, NQO1, CDKN2B, BAD, STAT1, LAMB1, MTOR, AGT, PML, VEGFA, APC, GSTA1, BAX, CTNNB1	683	531	8662	2.412261182938901	5.6904176497702824E-15	2.8452088248851412E-15	1.9080628914659993E-15
KEGG_PATHWAY	hsa04218:Cellular senescence	48	5.351170568561873	1.3255326240519165E-16	CDKN1A, TRAF3IP2, PTEN, ITPR1, PIK3R3, FOXO1, CCND3, NRAS, CCNB1, CCND2, RBBP4, CHEK2, MYC, CHEK1, E2F1, EIF4EBP1, AKT1, MAPK1, MYBL2, MAPK3, TGFB2, CDKN2B, GADD45B, TGFB3, IGFBP3, NFATC3, TSC2, HLA-A, SIRT1, CDC25A, MTOR, NFKB1, HIPK2, TGFBR2, HLA-E, CCNA2, RAD50, RBL1, CDK6, CCNE2, CDK4, CDK2, CDK1, MDM2, ATM, SLC25A5, SQSTM1, TP53	683	156	8662	3.9022412433832643	3.7414515929867775E-14	1.4890149810183196E-14	9.985679101191103E-15
KEGG_PATHWAY	hsa04110:Cell cycle	45	5.016722408026756	2.8628731111364436E-14	CDKN1A, HDAC2, PCNA, MCM7, PRKDC, BUB1B, CCND3, CCNB1, CCND2, PTTG1, CHEK2, MYC, RAD21, CHEK1, E2F1, ABL1, EP300, FBXO5, CDT1, TGFB2, CDKN2B, CDKN2C, GADD45B, TGFB3, PPP2R5D, CDC6, CDC25A, CDC25B, CCNA2, RBL1, DBF4, CDK6, CCNE2, TFDP2, CDK4, CDK2, MCM3, CDK1, MDM2, MCM4, MCM5, ATM, TP53, MCM2, MAD2L1	683	157	8662	3.6350495658904607	9.652945109905886E-12	2.411970596132454E-12	1.6175233077920905E-12
KEGG_PATHWAY	hsa04115:p53 signaling pathway	30	3.3444816053511706	5.72219658033567E-14	CDKN1A, CD82, PTEN, THBS1, BBC3, CCND3, COP1, CCNB1, CCND2, CHEK2, CASP3, CHEK1, PMAIP1, BID, RRM2, GADD45B, SIVA1, IGFBP3, TSC2, TNFRSF10B, DDB2, CDK6, CCNE2, CDK4, CDK2, CDK1, MDM2, BAX, ATM, TP53	683	74	8662	5.141466503106328	1.9268475703881904E-11	3.8567604951462416E-12	2.5864328543117225E-12
KEGG_PATHWAY	hsa04210:Apoptosis	39	4.3478260869565215	1.905939771541326E-12	HRK, DIABLO, ITPR1, XIAP, PIK3R3, BBC3, IKBKB, TUBA1B, CASP7, NRAS, CASP3, LMNA, TNFSF10, CASP2, AKT1, MAPK1, PMAIP1, BID, CTSC, MCL1, MAPK3, DFFA, JUN, GADD45B, PARP1, CHUK, BAD, TNFRSF10B, TRAF2, CFLAR, FOS, TUBA4A, NFKB1, TNFRSF1A, DDIT3, BAX, ATM, TP53, MAP3K14	683	136	8662	3.636831452932564	6.422949949680401E-10	1.0705028383490449E-10	7.179039806138995E-11
KEGG_PATHWAY	hsa05220:Chronic myeloid leukemia	28	3.121516164994426	6.691185355767949E-12	CDKN1A, HDAC2, PIK3R3, IKBKB, NRAS, MYC, E2F1, ABL1, AKT1, MAPK1, POLK, MAPK3, STAT5A, STAT5B, TGFB2, GADD45B, CHUK, TGFB3, BAD, NFKB1, TGFBR2, DDB2, CDK6, CDK4, MDM2, BAX, SOS1, TP53	683	76	8662	4.672420436156277	2.254935460577201E-9	3.2213278069911416E-10	2.1602969862907949E-10
KEGG_PATHWAY	hsa05171:Coronavirus disease - COVID-19	52	5.797101449275362	9.368741242473716E-12	RPL5, RPL30, RPL32, RPLP1, RPL6, RPL7, RPS15, IKBKB, RPS14, RPS16, RPS19, RPS18, RPL35, IKBKE, IL6R, RPS13, RPS12, RPS9, RPL21, RPS7, CHUK, RPL23, RPL22, RPL13A, RPSA, FOS, TNFRSF1A, IRF3, TRAF6, RPL27, RPL26, UBA52, IRF9, RPL10, RPL12, RPL11, PIK3R3, RPS15A, MAPK1, RPL13, MAPK3, RPL19, JUN, RPL41, ACE, STAT1, MX1, EIF2AK2, NFKB1, RPL27A, RPS20, RPS23	683	233	8662	2.830380987690007	3.157261341257822E-9	3.9465822483920525E-10	2.646669400998824E-10
KEGG_PATHWAY	hsa05165:Human papillomavirus infection	64	7.1348940914158305	2.0665076282858352E-11	CDKN1A, PTEN, TCIRG1, IKBKB, CCND3, CCND2, CASP3, AKT1, EP300, IKBKE, ATP6V1G2, TBP, CHUK, AXIN1, TSC2, PPP2R5D, HLA-A, TUBG2, HLA-E, TNFRSF1A, CCNA2, COL2A1, RBL1, CCNE2, IRF3, COL6A1, ITGA7, SOS1, TP53, IRF9, CREB5, PTGER4, HDAC2, LAMA1, PIK3R3, THBS1, FOXO1, THBS4, NRAS, EIF4EBP1, DVL2, E2F1, MAPK1, WNT4, MAPK3, FZD1, BAD, STAT1, MX1, EIF2AK2, LAMB1, MTOR, NFKB1, VEGFA, COL1A1, CDK6, COL1A2, APC, CDK4, CDK2, MDM2, BAX, CTNNB1, ATM	683	331	8662	2.4521636816426553	6.9641135080900085E-9	7.73792300813696E-10	5.18923026658443E-10
KEGG_PATHWAY	hsa04068:FoxO signaling pathway	36	4.013377926421405	5.815116405141113E-11	CDKN1A, PTEN, PIK3R3, IRS2, FOXO1, IGF1R, INS, IKBKB, STK11, NRAS, CCNB1, CCND2, TNFSF10, AKT1, MAPK1, EP300, MAPK3, PCK2, PLK4, PLK3, TGFB2, CDKN2B, GADD45B, CHUK, TGFB3, PRMT1, BNIP3, INSR, SIRT1, ATG12, TGFBR2, BCL6, CDK2, MDM2, ATM, SOS1	683	131	8662	3.4852078280598615	1.959693751718561E-8	1.9596942285325554E-9	1.3142163075618915E-9
KEGG_PATHWAY	hsa05161:Hepatitis B	40	4.459308807134894	1.4333745068872666E-10	ATF2, CDKN1A, PCNA, PIK3R3, ELK1, IKBKB, NRAS, MYC, CASP3, E2F1, AKT1, MAPK1, EP300, STAT6, BID, IKBKE, MAPK3, STAT5A, STAT5B, TGFB2, JUN, CHUK, TGFB3, STAT1, BAD, NFATC3, FOS, NFKB1, TGFBR2, DDB2, DDB1, CCNA2, IRF3, CCNE2, TRAF6, CDK2, BAX, SOS1, TP53, CREB5	683	162	8662	3.1314281582705203	4.8304720556835434E-8	4.391338262009172E-9	2.9449330777865658E-9
KEGG_PATHWAY	hsa05210:Colorectal cancer	28	3.121516164994426	1.7647717798537328E-10	CDKN1A, PIK3R3, BBC3, NRAS, MYC, CASP3, AKT1, MAPK1, PMAIP1, RAC3, POLK, MAPK3, TGFB2, JUN, GADD45B, TGFB3, DCC, BAD, AXIN1, FOS, MTOR, TGFBR2, DDB2, APC, BAX, CTNNB1, SOS1, TP53	683	86	8662	4.129115734277639	5.947280323770343E-8	4.9560674150892325E-9	3.32365351872453E-9
KEGG_PATHWAY	hsa05160:Hepatitis C	39	4.3478260869565215	2.5587900410978974E-10	SCARB1, CDKN1A, RNASEL, PIK3R3, IKBKB, NRAS, RXRA, MYC, CASP3, E2F1, AKT1, MAPK1, BID, IKBKE, LDLR, MAPK3, CHUK, STAT1, BAD, MX1, NR1H3, EIF2AK2, TRAF2, CFLAR, NFKB1, TNFRSF1A, OCLN, CDK6, IRF3, CDK4, TRAF6, CLDN7, CDK2, BAX, CTNNB1, PPARA, SOS1, TP53, IRF9	683	158	8662	3.130437199992587	8.623121416917456E-8	6.633171106538396E-9	4.448358071447114E-9
KEGG_PATHWAY	hsa01523:Antifolate resistance	16	1.7837235228539576	1.2101145419899888E-9	ABCC4, ABCC1, ABCC2, CHUK, SHMT2, ABCC5, ALOX12, TYMS, NFKB1, DHFR, IKBKB, ATIC, FPGS, GART, SLC19A1, ABCG2	683	30	8662	6.763884821864324	4.0780852517130484E-7	2.9129185760759017E-8	1.953470617783839E-8
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	44	4.9052396878483835	1.4708470707739235E-9	ATF2, CDKN1A, HDAC2, HPN, PIK3R3, POLB, CCND3, NRAS, CCND2, CASP3, CHEK1, MAPK1, EP300, PMAIP1, MAPK3, STAT5A, RANBP1, STAT5B, CDKN2B, JUN, TBP, BAD, EIF2AK2, TRAF2, GTF2H2, HLA-A, NFKB1, HLA-E, DDB1, CCNA2, RBL1, CDK6, IRF3, CCNE2, CDK4, CDK2, REL, CDK1, MDM2, BAX, LTBR, TP53, IRF9, CREB5	683	204	8662	2.7353945970774842	4.956753538731817E-7	3.304503085672081E-8	2.2160762532993777E-8
KEGG_PATHWAY	hsa05212:Pancreatic cancer	25	2.787068004459309	1.6087045414290875E-9	CDKN1A, PIK3R3, IKBKB, ERBB2, E2F1, AKT1, MAPK1, RAC3, POLK, MAPK3, TGFB2, GADD45B, CHUK, TGFB3, STAT1, BAD, MTOR, NFKB1, TGFBR2, DDB2, VEGFA, CDK6, CDK4, BAX, TP53	683	76	8662	4.171803960853818	5.421332709421023E-7	3.345429805032989E-8	2.2435226585681168E-8
KEGG_PATHWAY	hsa05225:Hepatocellular carcinoma	39	4.3478260869565215	1.6876055396308844E-9	CDKN1A, SMARCB1, PTEN, PIK3R3, ELK1, LRP6, IGF1R, NRAS, MYC, DVL2, E2F1, AKT1, HMOX1, MAPK1, POLK, WNT4, MAPK3, FZD1, NQO1, TGFB2, GADD45B, TGFB3, BAD, IGF2, AXIN1, SMARCA2, MTOR, TGFBR2, DDB2, CDK6, APC, CDK4, GSTA1, BAX, CTNNB1, SOS1, MET, TP53, NFE2L2	683	168	8662	2.9441016523739805	5.68722892224649E-7	3.345429805032989E-8	2.2435226585681168E-8
KEGG_PATHWAY	hsa04931:Insulin resistance	30	3.3444816053511706	2.315749973837256E-9	SLC27A1, PTEN, PIK3R3, IRS2, ACACB, FOXO1, PTPRF, INS, PTPA, IKBKB, RPS6KA3, RPS6KA6, RPS6KA1, AKT1, CD36, PCK2, SREBF1, INSR, NR1H3, CPT1B, MTOR, NFKB1, AGT, TNFRSF1A, MLXIPL, TRIB3, PPARA, SLC27A2, SLC27A5, CREB5	683	108	8662	3.5228566780543358	7.804074211303913E-7	4.3355985621286404E-8	2.907552744928999E-8
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	42	4.682274247491638	2.8041750215300123E-9	CEBPA, CDKN1A, CEBPB, HDAC2, CD40, KMT2A, LDB1, FOXO1, IGF1R, RXRA, CCND2, MYC, POLK, PROM1, MEN1, MEF2C, CDKN2C, GADD45B, IGFBP3, LMO2, ETV4, NFKB1, PML, TGFBR2, DDB2, PER2, CCNA2, MYCN, NR4A3, ZEB1, BCL6, SP1, ID2, DDIT3, REL, RARA, MDM2, BAX, ATM, TCF3, MET, TP53	683	193	8662	2.7598752835327227	9.45006530916892E-7	4.973720959240074E-8	3.335492394030435E-8
KEGG_PATHWAY	hsa05215:Prostate cancer	28	3.121516164994426	3.5198097080977483E-9	CDKN1A, HSP90AB1, PTEN, PIK3R3, FOXO1, IGF1R, INS, IKBKB, NRAS, ERBB2, E2F1, AKT1, MAPK1, EP300, MAPK3, CHUK, BAD, MTOR, NFKB1, ZEB1, CCNE2, CDK2, MDM2, CTNNB1, SOS1, TP53, FGFR1, CREB5	683	97	8662	3.6608654963698664	1.1861751559871792E-6	5.9308793581447066E-8	3.977384970150455E-8
KEGG_PATHWAY	hsa05222:Small cell lung cancer	27	3.0100334448160537	4.829423156319697E-9	CDKN1A, LAMA1, PTEN, XIAP, PIK3R3, IKBKB, RXRA, MYC, CASP3, E2F1, AKT1, POLK, CDKN2B, GADD45B, CHUK, LAMB1, TRAF2, NFKB1, DDB2, CDK6, CCNE2, CDK4, TRAF6, CDK2, CKS2, BAX, TP53	683	92	8662	3.7219746642052325	1.6275142961097444E-6	7.750074303236847E-8	5.197379206325007E-8
KEGG_PATHWAY	hsa05163:Human cytomegalovirus infection	45	5.016722408026756	1.0861197705502897E-8	PTGER4, ATF2, CDKN1A, ROCK1, ITPR1, CXCR4, PIK3R3, ELK1, GNAI2, IKBKB, NRAS, MYC, CASP3, E2F1, EIF4EBP1, AKT1, MAPK1, RAC3, BID, IL6R, B2M, MAPK3, CHUK, NFATC3, TSC2, TRAF2, HLA-A, MTOR, NFKB1, TNFRSF1A, HLA-E, VEGFA, ADCY9, CXCL12, CDK6, IRF3, SP1, CDK4, MDM2, BAX, CTNNB1, CALR, SOS1, TP53, CREB5	683	225	8662	2.5364568081991217	3.6602169525279393E-6	1.6637380121611257E-7	1.1157412188380248E-7
KEGG_PATHWAY	hsa05169:Epstein-Barr virus infection	42	4.682274247491638	1.14268600120845E-8	CDKN1A, HDAC2, CD40, PIK3R3, IKBKB, CCND3, CCND2, PSMD4, MYC, CASP3, E2F1, AKT1, POLK, BID, IKBKE, B2M, JUN, GADD45B, CHUK, STAT1, EIF2AK2, TRAF2, HLA-A, NFKB1, DDB2, HLA-E, CCNA2, CDK6, IRF3, CCNE2, CDK4, TRAF6, NEDD4, CDK2, MDM2, BAX, VIM, CALR, TP53, MAP3K14, CD44, IRF9	683	202	8662	2.6369105431773043	3.850844432107259E-6	1.6742834017706422E-7	1.1228132011874335E-7
