Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05200:Pathways in cancer	75	13.586956521739129	4.5934980956306074E-18	RB1, ITGB1, GSK3B, CDKN1B, SLC2A1, ETS1, CASP9, RASSF1, CASP7, RPS6KA5, CASP8, MECOM, FGF9, CCND1, CDH1, PIM1, RAC1, JAK2, PRKACA, NCOA1, MAP2K1, EDN1, HSP90AA1, APAF1, IFNGR1, DAPK1, NCOA3, DAPK2, F2R, ARNT, TRAF2, PRKCA, AXIN2, RHOA, AR, CCNE1, IL23A, RARB, RAF1, CTBP1, GSTP1, XIAP, TGFA, PIK3R1, PLD1, EGFR, RELA, MAPK8, BCL2L11, CTNNA1, STAT4, E2F3, BAK1, EGLN1, SMAD2, TCF7L2, CREBBP, GSTM1, TGFB1, SMAD3, BAD, GADD45A, FZD7, STAT2, STAT3, FN1, LAMB1, ESR1, PTK2, GADD45G, NFKBIA, BMP2, FAS, KRAS, FGFR2	410	531	8662	2.984015433374673	1.4836998848886863E-15	1.4836998848886863E-15	8.773581362654462E-16
KEGG_PATHWAY	hsa05169:Epstein-Barr virus infection	38	6.884057971014493	6.080850460608727E-13	RB1, CDKN1B, TNFAIP3, PIK3R1, ITGAL, RBPJ, RELA, ICAM1, CASP9, MAPK8, CASP8, BCL2L11, PSMD4, CCND1, SIN3A, E2F3, BAK1, RAC1, APAF1, GADD45A, STAT2, STAT3, HLA-B, HLA-C, TRAF2, HLA-A, MAPK14, GADD45G, TAPBP, NFKBIA, PSMC6, CCNE1, NEDD4, HLA-DPB1, FAS, CALR, HLA-DRB1, NFKBIB	410	202	8662	3.9743540207679304	1.9640633563966503E-10	9.820573493883094E-11	5.807212189881335E-11
KEGG_PATHWAY	hsa04068:FoxO signaling pathway	30	5.434782608695652	1.5652653987541541E-12	PRKAA1, CDKN1B, PRKAA2, FOXO4, PIK3R1, NLK, EGFR, MAPK8, BCL2L11, CCND1, HOMER3, CDKN2D, GABARAPL2, GABARAPL1, MAP2K1, CREBBP, TGFB1, SMAD3, GADD45A, BNIP3, STAT3, MAPK14, FBXO32, SOD2, KLF2, GADD45G, RBL2, CCNG2, KRAS, RAF1	410	131	8662	4.838205175944889	5.055930119013397E-10	1.685269079325306E-10	9.965523038734783E-11
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	37	6.702898550724639	4.01133336554179E-12	RB1, YWHAE, CDKN1B, SRC, SRF, GTF2B, PIK3R1, RBPJ, RELA, CASP8, CCND1, BAK1, RAC1, PRKACA, CREBBP, EGR3, GSN, BAD, STAT3, HLA-B, HLA-C, TRAF2, HLA-A, YWHAZ, RHOA, SND1, DDB1, RBL2, NFKBIA, KAT2B, PKM, CREB1, HNRNPK, CCNE1, KRAS, MAD1L1, ATF4	410	204	8662	3.8318268770923	1.2956650197182285E-9	3.239151692674995E-10	1.915411682046205E-10
KEGG_PATHWAY	hsa05215:Prostate cancer	25	4.528985507246377	1.1106123533111096E-11	RB1, GSK3B, CDKN1B, GSTP1, TGFA, PIK3R1, RELA, EGFR, CASP9, CCND1, E2F3, TCF7L2, MAP2K1, CREBBP, HSP90AA1, BAD, NFKBIA, AR, ZEB1, CREB1, CCNE1, KRAS, RAF1, FGFR2, ATF4	410	97	8662	5.445059089766156	3.5872754766685944E-9	7.174555802389767E-10	4.242539189648439E-10
KEGG_PATHWAY	hsa05167:Kaposi sarcoma-associated herpesvirus infection	35	6.340579710144928	1.995766155333575E-11	RB1, GSK3B, SRC, PIK3R1, RELA, ICAM1, CASP9, PPP3CA, MAP1LC3B, MAPK8, CASP8, MAP1LC3A, CCND1, E2F3, BAK1, RAC1, JAK2, TCF7L2, MAP2K1, CREBBP, ANGPT2, IFNGR1, STAT2, STAT3, HLA-B, HLA-C, TRAF2, HLA-A, MAPK14, NFKBIA, CREB1, FAS, KRAS, PIK3C3, RAF1	410	194	8662	3.8115413628363095	6.446337796894852E-9	1.0489382901120333E-9	6.202700105616048E-10
KEGG_PATHWAY	hsa05212:Pancreatic cancer	22	3.985507246376811	2.273240876403787E-11	RB1, SMAD2, MAP2K1, TGFB1, SMAD3, GADD45A, BAD, STAT3, TGFA, PIK3R1, PLD1, EGFR, RELA, GADD45G, CASP9, MAPK8, CCND1, KRAS, E2F3, BAK1, RAC1, RAF1	410	76	8662	6.115661103979461	7.342556007650103E-9	1.0489382901120333E-9	6.202700105616048E-10
KEGG_PATHWAY	hsa05161:Hepatitis B	31	5.615942028985507	7.765569615014847E-11	RB1, SRC, PIK3R1, RELA, CASP9, MAPK8, CASP8, STAT4, PTK2B, E2F3, JAK2, MAP2K1, CREBBP, TGFB1, EGR3, SMAD3, APAF1, BAD, STAT2, STAT3, PRKCA, MAPK14, YWHAZ, DDB1, NFKBIA, CREB1, CCNE1, FAS, KRAS, RAF1, ATF4	410	162	8662	4.042788316772056	2.508277774371237E-8	3.1353487320622447E-9	1.854029745584795E-9
KEGG_PATHWAY	hsa04210:Apoptosis	28	5.072463768115942	1.3650713562826248E-10	XIAP, CTSV, PIK3R1, RELA, ACTB, ACTG1, CASP9, CASP7, MAPK8, CASP8, BCL2L11, TUBA1A, CTSL, CTSK, BAK1, CTSD, MAP2K1, APAF1, GADD45A, BAD, TRAF2, CFLAR, GADD45G, NFKBIA, FAS, KRAS, RAF1, ATF4	410	136	8662	4.349641319942611	4.409180487385811E-8	4.899089423103198E-9	2.8969847672220153E-9
KEGG_PATHWAY	hsa05166:Human T-cell leukemia virus 1 infection	36	6.521739130434782	2.144660876080069E-10	RB1, NRP1, SRF, SLC2A1, XIAP, PIK3R1, ITGAL, ETS1, RELA, ICAM1, PPP3CA, MAPK8, XPO1, CCND1, E2F3, PRKACA, SMAD2, EGR1, MAP2K1, CREBBP, TGFB1, SMAD3, HLA-B, HLA-C, HLA-A, NFKBIA, KAT2B, CD4, CREB1, CCNE1, HLA-DPB1, KRAS, CALR, HLA-DRB1, MAD1L1, ATF4	410	222	8662	3.4259723137771916	6.927255158384327E-8	6.927254629738622E-9	4.096302273312932E-9
